climbRate	Sgz	p	q	curPitch	curRoll	absRoll	diffClb	diffRollRate	diffDiffClb	SeTime1	SeTime2	SeTime3	SeTime4	SeTime5	SeTime6	SeTime7	SeTime8	SeTime9	SeTime10	SeTime11	SeTime12	SeTime13	SeTime14	diffSeTime1	diffSeTime2	diffSeTime3	diffSeTime4	diffSeTime5	diffSeTime6	diffSeTime7	diffSeTime8	diffSeTime9	diffSeTime10	diffSeTime11	diffSeTime12	diffSeTime13	diffSeTime14	alpha	Se	Goal	GoalDisc
-35	-4	0.5	0.07	0.56	-0.3	-11	-2	0.004	-0.5	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0008	>avg
-65	-6	0.51	0.02	0.59	0.6	-10	-3	-0.009	0.2	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.018	0	0	0	0	0	0	0	0	0	0	0	0	-0.002	0	0.5	0.018	-0.0009	<avg
2	-6	0.44	-0.02	0.49	1.1	-10	10	-0.009	-0.9	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.017	0.017	0.017	0.017	0.017	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.5	0.017	-0.0015	<avg
43	-5	0.25	0.03	0.49	1.6	-9	-3	-0.017	0.3	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.019	0.019	0.019	0.019	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.018	-0.0013	<avg
-14	-5	-0.25	0.1	0.57	1.6	-9	-10	-0.046	-0.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0	0	0	0	0	0	0	0	-0.001	0	-0.001	0	0	0	0.6	0.02	-0.0004	>avg
174	-7	0.14	-0.04	0.33	-1	-12	10	0.027	-0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.017	0.017	0.017	0.017	0.017	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.5	0.017	-0.0006	>avg
233	-5	0.29	0.12	0.29	-0.8	-12	9	0.023	-1.2	0.02	0.02	0.02	0.02	0.02	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0009	<avg
-16	3	0.35	0.15	0.58	0.7	-10	-12	-0.012	-0.2	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	-0.002	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.001	<avg
-39	3	0.33	0.15	0.6	0.7	-10	-13	-0.012	-0.2	0.02	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	-0.002	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0009	<avg
72	-15	-0.29	0.18	1.05	-0.2	-13	-9	0.001	0	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.041	-0.0012	<avg
8	-15	-0.27	0.19	1.13	-0.4	-13	-9	0.002	-0.2	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0	0	0	0	-0.001	0	0.001	0	0	0	0	0	0	0	1.1	0.041	-0.001	<avg
-107	-16	-0.21	0.29	1.29	-0.7	-14	-13	0.011	-1	0.04	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	-0.003	0	0	0	0	0	-0.001	0	-0.001	0	-0.001	0	0	0	1.2	0.042	-0.0009	<avg
-261	-27	0.31	0.1	1.33	-0.6	-14	5	0.018	-1.2	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.037	0.037	0.037	0.037	0.037	0	0	0	0	0	0	0	0	-0.002	0	0	0	0	0	1	0.037	-0.0013	<avg
-178	-33	0.55	0.03	1.2	0.2	-13	9	0.006	-0.4	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.036	-0.0014	<avg
-110	-38	0.44	0.06	1.15	1.3	-12	1	-0.01	-0.3	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.036	-0.0016	<avg
-103	-41	0.31	0.06	1.14	1.8	-11	0	-0.011	-0.2	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.036	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	1	0.036	-0.0015	<avg
-128	-53	-0.28	0.05	1.14	1.7	-11	2	-0.011	-0.2	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.035	-0.0013	<avg
-86	-57	-0.41	0.05	1.08	0.7	-12	2	0.001	-0.1	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.035	-0.0011	<avg
10	-60	0.01	0.08	0.95	-0.6	-13	1	0.01	-0.2	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.034	-0.001	<avg
111	-58	0.37	0.04	0.81	0.2	-13	4	0.008	-0.2	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.033	-0.0013	<avg
149	-56	0.44	0.04	0.76	0.6	-12	4	0.006	-0.2	0.035	0.035	0.035	0.035	0.035	0.034	0.034	0.034	0.034	0.033	0.033	0.033	0.033	0.033	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.9	0.033	-0.0014	<avg
68	-50	0.29	0.14	0.9	1.6	-11	-8	-0.013	-0.1	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.035	-0.0015	<avg
-56	-50	0.09	0.16	1.04	1.9	-11	-9	-0.017	-0.2	0.031	0.032	0.032	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	-0.002	0	-0.004	0	0	0	0	0	0	0	0	0	0	0	1	0.035	-0.0014	<avg
-66	-55	-0.25	-0.04	0.9	1.6	-11	16	-0.013	-1	0.029	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	-0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.03	-0.0011	<avg
236	-50	-0.34	-0.02	0.61	0.6	-12	6	0.005	0.1	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	-0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.03	-0.0009	<avg
385	-28	0.1	0.21	0.53	-0.1	-13	-11	0.014	-0.8	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.034	-0.0011	<avg
-62	-16	0.31	0.22	1.02	0.9	-12	-15	0	-0.2	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.032	0.032	0.034	0	0	0	0	0	0	0	0	0	0	-0.002	0	-0.004	0	1	0.034	-0.0014	<avg
-110	-23	-0.11	0.08	0.98	1.6	-11	-3	-0.013	-0.1	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.031	-0.0011	<avg
-153	-29	-0.25	0.07	1.01	1	-12	0	0.004	0	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.03	-0.001	<avg
267	-29	0.05	-0.02	0.51	0.4	-13	8	0.004	-0.2	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.028	-0.0012	<avg
358	-22	0.1	-0.01	0.41	0.5	-13	7	0.003	-0.2	0.029	0.029	0.029	0.029	0.029	0.029	0.029	0.029	0.029	0.029	0.029	0.028	0.028	0.028	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.8	0.028	-0.0014	<avg
341	-3	-0.12	0.28	0.51	0.5	-12	-10	-0.012	-1.7	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.032	-0.0011	<avg
-165	1	-0.2	0.17	1.01	-0.7	-14	-9	0.003	-0.2	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.029	0.029	0.029	0.029	0.03	0	0	0	0	0	0	0	0	-0.002	0	0	0	-0.002	0	0.9	0.03	-0.001	<avg
-25	-11	0.2	0.07	0.8	-0.7	-14	2	0.005	-0.2	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.028	-0.0012	<avg
92	-6	-0.23	0.19	0.68	-0.4	-13	-4	-0.003	-1.5	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.028	-0.001	<avg
28	-5	-0.25	0.13	0.75	-0.7	-14	-7	-0.002	0.4	0.026	0.026	0.026	0.026	0.026	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0	0	-0.001	0	-0.002	0	-0.001	0	-0.001	0	0	0	0	0	0.8	0.028	-0.0009	<avg
48	0	0.47	0.08	0.68	0.4	-13	-2	0.004	-0.2	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.026	-0.0012	<avg
27	1	0.5	0.08	0.71	1.1	-12	-3	0.001	-0.2	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.028	0.026	0.026	0.026	0.026	0.026	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.7	0.026	-0.0013	<avg
-317	-20	-0.49	-0.03	1.01	1.2	-12	3	-0.014	1.3	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.025	-0.0011	<avg
-186	19	-0.19	0.05	0.82	0.1	-15	-4	0.003	1.6	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.023	-0.001	<avg
-6	-2	0.29	0.27	0.66	0.5	-14	-4	0.002	-3.3	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.024	-0.0011	<avg
-192	-5	0.27	0.19	0.85	1.1	-14	-11	-0.005	-0.4	0.022	0.023	0.023	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	-0.002	0	-0.002	0	0	0	0	0	0	0	0	0	0	0	0.7	0.024	-0.0012	<avg
-329	-11	0.2	0.01	0.95	1.4	-14	-8	-0.008	1.8	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.022	-0.0013	<avg
-252	-28	-0.24	0.03	0.84	1.4	-14	4	-0.014	0.1	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0011	<avg
-197	-33	-0.38	0.04	0.78	1	-14	5	-0.012	-0.1	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.021	0.021	0.021	0	0	0	0	0	0	0	0	-0.001	0	0.001	0	0	0	0.6	0.021	-0.001	<avg
-106	-44	-0.21	0.08	0.71	-0.6	-16	3	0.008	-0.1	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0008	>avg
-3	-47	0.2	0.07	0.6	-0.8	-16	3	0.013	-0.1	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0012	<avg
7	-45	0.17	0.12	0.61	0.6	-14	-4	-0.011	-0.1	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.022	0	0	0	0	0	0	0	0	0	0	0	0	-0.002	0	0.6	0.022	-0.0013	<avg
48	-44	-0.02	0.07	0.55	0.8	-14	2	-0.014	-0.2	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0012	<avg
72	-43	-0.19	0.07	0.53	0.7	-14	2	-0.013	-0.1	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	-0.001	0	0.6	0.021	-0.001	<avg
-41	-43	0.1	0.02	0.59	0.4	-15	7	-0.001	0.2	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	-0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0009	<avg
18	-43	0.09	0.03	0.54	0.4	-15	7	-0.001	-0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	-0.001	0	-0.001	0	0	0	0	0	0.6	0.02	-0.0013	<avg
271	-26	-0.52	0.07	0.32	-0.3	-15	3	-0.013	0	0.021	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0009	<avg
330	-12	-0.48	0.1	0.26	-1.9	-17	4	0.016	-0.2	0.022	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0008	>avg
358	1	-0.14	0.17	0.26	-2.5	-17	-5	0.019	-0.4	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0009	<avg
45	18	0.45	0.22	0.58	-1.7	-17	-12	0.009	0	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.023	-0.0013	<avg
-116	17	0.55	0.22	0.73	-1	-16	-13	0.006	-0.2	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.022	0.022	0.022	0.022	0.022	0.022	0.023	0	0	0	0	0	0	0.001	0	0	0	0	0	-0.002	0	0.6	0.023	-0.0017	<avg
-212	14	0.46	0.34	0.83	-0.5	-15	-14	-0.017	-2.7	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.024	0.024	0.023	0.023	0.023	0.023	0.023	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0.6	0.023	-0.0016	<avg
-514	6	0.06	0.38	1.17	0	-15	-30	-0.037	-1.1	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.024	0.024	0.025	0	0	0	0	0	0	0	0	0	0	-0.002	0	-0.002	0	0.7	0.025	-0.0015	<avg
-661	0	-0.15	0.12	1.23	-0.1	-15	-17	-0.034	3.9	0.02	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	-0.004	0	0	0	-0.001	0	0	0	0	0	0	0	0	0	0.6	0.023	-0.0014	<avg
-783	-13	-0.46	0.24	1.36	-0.4	-15	-16	-0.026	-0.5	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.023	0.023	0.023	0	0	0	0	0	0	0	0	-0.001	0	-0.004	0	0	0	0.6	0.023	-0.0008	>avg
-770	-32	-0.69	0.11	1.26	-1.2	-16	8	-0.014	-1.9	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.019	0.019	0.019	0.019	0.019	0	0	0	0	-0.001	0	-0.001	0	-0.001	0	-0.001	0	-0.001	0	0.5	0.019	-0.0007	>avg
-709	-41	-0.61	-0.07	1.17	-1.8	-17	12	0.022	1.8	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0	0	0	0	0	0	-0.001	0	0	0	0	0	-0.001	0	0.5	0.018	-0.0006	>avg
-230	-63	0.15	-0.07	0.69	-2.4	-17	23	0.031	-0.8	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.017	0.017	0.017	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.5	0.017	-0.0007	>avg
25	-65	0.55	-0.06	0.48	-1.9	-17	16	0.026	0.4	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.5	0.018	-0.0013	<avg
-25	-62	0.7	0.2	0.63	0.4	-15	-12	-0.022	-0.1	0.021	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	-0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0012	<avg
29	-69	-0.21	0.03	0.51	1.6	-13	5	-0.017	-0.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0009	<avg
57	-68	-0.31	0.03	0.49	1.4	-14	5	-0.016	0	0.018	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	-0.001	0	-0.001	0	-0.001	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.001	<avg
161	-65	-0.41	0.11	0.39	0.7	-14	6	0.004	-1.6	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.02	-0.0008	>avg
176	-44	0.2	0.12	0.4	-0.2	-15	-3	0.01	-0.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	-0.002	0	0	0	0	0	0	0	0.6	0.02	-0.001	<avg
174	-40	0.32	0.05	0.37	0.3	-15	5	0.008	0.4	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.02	0.02	0.019	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.5	0.019	-0.0012	<avg
61	-31	-0.13	0.1	0.5	0.9	-14	-3	-0.013	0	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0011	<avg
26	-30	-0.29	0.1	0.53	0.6	-14	-3	-0.006	0.1	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0009	<avg
13	-30	-0.34	0.1	0.54	0.2	-15	-2	-0.005	-0.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	-0.001	0	-0.001	0	0	0	0.6	0.02	-0.0008	>avg
331	-15	0.4	0.06	0.23	0.2	-15	2	0.011	0.5	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.5	0.019	-0.0012	<avg
266	-6	0.48	0.3	0.35	1.1	-14	-11	-0.014	-2.7	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0013	<avg
161	-3	0.37	0.23	0.47	1.3	-14	-21	-0.019	0.1	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0014	<avg
-448	-16	-0.63	0.17	0.98	0.9	-14	-8	-0.024	-1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	-0.002	0	0	0	0	0	0.6	0.02	-0.001	<avg
-479	-32	-0.87	0.02	0.96	-0.8	-16	4	0.009	1.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0008	>avg
-190	-4	-0.28	0.32	1.61	0.1	-19	-9	0.001	-0.1	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0.05	-0.0021	<avg
-290	-9	-0.26	0.33	1.73	-0.3	-19	-10	0.002	-0.1	0.048	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	-0.003	0	0	0	0	0	0	0	-0.001	0	-0.001	0	0	0	1.4	0.05	-0.002	<avg
-360	-13	-0.2	0.32	1.81	-0.5	-19	-9	0.01	0.1	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.048	0.05	0.05	0.05	0.05	0.05	0	0	0	0	0	0	-0.001	0	-0.003	0	0	0	0	0	1.4	0.05	-0.0016	<avg
-451	-26	0.03	0.21	1.86	-0.7	-20	-3	0.016	0	0.043	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.046	-0.003	0	0	0	0	0	0	0	0	0	-0.001	0	-0.003	0	1.3	0.046	-0.0024	<avg
-293	-40	0.45	0.12	1.55	-0.1	-19	10	-0.005	-0.2	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0.044	-0.0023	<avg
-235	-44	0.39	0.16	1.52	0.3	-19	5	-0.009	-0.6	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0	0	0	0	0	0	-0.003	0	0	0	0	0	0	0	1.2	0.044	-0.0028	<avg
-38	-50	0.11	0.06	1.2	0.9	-18	12	-0.022	-0.4	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0.041	-0.002	<avg
222	-34	0.07	0.2	0.92	0.5	-19	0	0.005	-0.2	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0.043	-0.0024	<avg
102	-22	-0.16	0.27	1.08	0.6	-18	-7	-0.012	-0.2	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0.044	-0.0023	<avg
17	-20	-0.3	0.28	1.18	0.2	-19	-7	-0.011	-0.1	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.042	0.044	0.044	0.044	0	0	0	0	0	0	0	0	0	0	-0.003	0	-0.001	0	1.2	0.044	-0.0019	<avg
-26	-20	-0.35	0.18	1.18	-0.2	-19	-1	-0.005	0.7	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.042	0.042	0.042	0.042	0.042	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	1.2	0.042	-0.0018	<avg
-26	-21	-0.34	0.28	1.18	-0.4	-19	-2	0.012	-0.6	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0	0	0	0	-0.001	0	0	0	0	0	0	0	0	0	1.2	0.043	-0.0016	<avg
-121	-23	0.01	0.27	1.3	-0.8	-20	-5	0.02	-0.1	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0.043	-0.0015	<avg
-162	-26	0.21	0.28	1.35	-0.7	-20	-6	0.019	-0.2	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.043	0.043	0.043	0.043	0.043	0	0	0	0	0	0	0	0	-0.004	0	0	0	0	0	1.2	0.043	-0.002	<avg
1	-34	0.29	0.15	1.07	1.4	-18	2	-0.008	-0.2	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.039	-0.0023	<avg
-13	-34	-0.16	0.19	1.09	1.7	-17	-3	-0.016	-0.2	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.039	-0.0016	<avg
-43	-34	-0.33	0.2	1.13	1.4	-18	-4	-0.014	-0.1	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.041	0.04	0.04	0.039	0.039	0.039	0	0	0	0	0	0	-0.001	0	0.001	0	0.001	0	0	0	1.1	0.039	-0.0015	<avg
-187	-38	-0.18	0.04	1.26	0.8	-18	-2	0.014	2.7	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.038	0.038	0.038	0.038	0.038	0	0	0	0	0	0	0	0	-0.004	0	0	0	0	0	1.1	0.038	-0.0019	<avg
